,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all
33,32,맛이 담백한 비름나물무침,간이 담백하게 비름나물을 무치는 방법입니다.,[재료] 비름나물  150g [양념] 국간장  1/2작은술 구운 천일염  3꼬집 매실청  1큰술 쪽파  1줄기 다진마늘  1작은술 참기름  1/2큰술 통깨  1작은술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/aa7551d636981367943a0a8f0d4d4efb1_m.jpg,['비름나물'],"['맛', '비름', '나물', '무침', '간', '비름', '나물', '방법', '비름나물', '저칼로리 다이어트', '저칼로리 다이어트']"
34,33,표고버섯 들깨야채볶음 만드는 법,표고버섯에 야채를 넣고 들깨가루로 고소하게 만든 반찬입니다.,[재료] 표고버섯  호박  양파  [양념] 들깨가루  식용유  소금  약간,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/27/06d69224cd5eecb357d1cf5afa50c4931_m.jpg,"['표고버섯', '호박', '양파']","['표고버섯', '들깨', '야채', '볶음', '법', '표고버섯', '야채', '들깨', '가루', '고소', '반찬', '표고버섯', '호박', '양파', '쉬워요', '번', '버섯', '들깨', '볶음', '표고', '새송이', '감사', '간', '소금', '간', '버섯', '들깨', '가루', '건강식', '사람', '호평', '감사', '애호박', '파', '표고버섯', '향', '들깨', '가루', '향', '중화', '덤', '감사', '반찬', '감사', '전', '들깨', '가루', '들깨', '가루', '아가', '반찬', '감사', '감사', '집', '재료', '감사', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
35,34,별미 미역줄기잡채,국민반찬 미역줄기로 맛있는 미역줄기 잡채만들기,[재료] 미역줄기  당면  어묵  양파  당근  마늘  [양념] 고추기름  (or식용유) 간장  소금  후추  들기름  깨 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/01/7d7a6350475a04a970fb93fa319c42791_m.jpg,"['미역줄기', '당면', '어묵', '양파', '당근', '마늘']","['별미', '미역', '줄기', '잡채', '국민', '반찬', '미역', '줄기', '미역', '줄기', '잡채', '미역줄기', '당면', '어묵', '양파', '당근', '마늘', '미역', '줄기', '잡채', '면', '인', '음식', '번', '번', '맛', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
36,35,쌈다시마 무침 만들기,쫄깃한 식감과 향이 좋은 쌈다시마 무침,[재료] 쌈다시마  220g 빨강파프리카  1/3개 주황파프리카  1/3개 양파  1/2개 물  적당량 [양념] 고추장  2큰술 고춧가루  1작은술 매실액  2큰술 올리고당  1큰술 식초  1큰술 다진파  1/2큰술 다진마늘  1/2큰술 통깨  1작은술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/5f7acd186f6f853bac508b82374703921_m.jpg,"['쌈다시마', '빨강파프리카', '주황파프리카', '양파', '물', '적당량']","['쌈', '다시마', '무침', '식감', '향', '쌈', '다시마', '무침', '쌈다시마', '빨강파프리카', '주황파프리카', '양파', '물', '적당량', '생각', '해', '덕분', '감사', '저칼로리 다이어트', '저칼로리 다이어트']"
37,36,매생이굴국,철분과 칼슘 요오드같은 무기염류가 풍부하고 비타민A와 비타민C가 많이 포함되있어 모두에게 필요한 식재료,[재료] 매생이  적당량 굴  1봉지 소금  참기름  마늘  청주  생강즙 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/5972631b9e3bd3200bc86a83d0a5d1ae1_m.JPG,"['매생이', '적당량', '굴', '소금', '참기름', '마늘', '청주', '생강즙']","['매', '굴', '국', '철분', '칼슘', '요오드', '무기', '염류', '비타민', '비타민', '가', '포함', '모두', '필요', '식재료', '매생이', '적당량', '굴', '소금', '참기름', '마늘', '청주', '생강즙', '저칼로리 다이어트', '저칼로리 다이어트']"
38,37,다이어트에 좋은 크레페,채소를 듬뿍넣고 계란도 넣어 기초 식품군이 골고루 들어 있어 다이어트에도 좋은 간식으로 크레페를 만들어보세요.,[재료] 양상추  1/2통 오이피클  3개 양파  1/4개 쇠고기  150g 부침용 기름 씨겨자  (or허니머스타드) [쇠고기 양념] 간장  1큰술 설탕  0.5큰술 참기름  약간 후추약간  [반죽] 밀가루  150g 계란  2개 우유  1200cc 소금  0.5작은술 버터 1큰술 (또는 다른오일),저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/13/fe5bfb76cbe6f3cd0e1bb95c2eda4cc01_m.jpg,"['양상추', '오이피클', '양파', '쇠고기', '부침용', '기름', '씨겨자', '허니머스타드', '쇠고기']","['다이어트', '크레페', '채소', '계란', '기초', '식품군', '다이어트', '간식', '크레페', '양상추', '오이피클', '양파', '쇠고기', '부침용', '기름', '씨겨자', '허니머스타드', '쇠고기', '야채', '감사', '저칼로리 다이어트', '저칼로리 다이어트']"
39,38,꼬시래기초무침 만들기,입안 가득 바다 향이 전해지며 오독오독 씹히는 맛이 좋은 꼬시래기초무침!,[재료] 꼬시래기  400g 양파  1/2개 빨강.노랑 파프리카  약간씩 [양념] 고추장  2큰술 고춧가루  1/2큰술 매실액  2큰술 식초  3큰술 설탕  1작은술 다진마늘  1/2큰술 다진파  1/2큰술 참기름  1작은술 통깨  약간,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/c7e94c62bb9b232fe5c8bf8b82fd81fd1_m.jpg,"['꼬시래기', '양파', '빨강노랑', '파프리카', '약간씩']","['꼬시래', '기초', '무침', '입', '안', '바다', '향', '오독', '오독', '맛', '꼬시래기초', '무침', '꼬시래기', '양파', '빨강노랑', '파프리카', '약간씩', '꼬시래기', '염장', '감', '식감', '파프리카', '색감', '식욕', '전', '이번', '고추장', '고추가루', '소라', '추가', '신랑', '꼬시래기', '중', '최고', '감사', '우리', '가족', '고추장', '초', '무침', '양념', '중', '꼬시래기', '아이', '식탁', '양념', '반', '수저', '가감', '남편', '바다', '국수', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
40,39,웰빙 해초 두부 샐러드,휘리릭 간단하게 만들어 먹을 수 있는 웰빙해초두부샐러드 소개합니다~ 다이어트식으로도 좋을거 같아요~,[재료] 건해초  1봉지 두부  1/4모 통깨  1작은술 [양념] 간장  2큰술 매실청  1큰술 식초  1큰술 고춧가루  1작은술 다진양파  1큰술 맛술  1큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/18/8045234199b35928a971ef1639b150e91_m.jpg,"['건해초', '두부', '통깨']","['웰빙', '두부', '샐러드', '휘리릭', '웰빙', '두부', '샐러드', '소개', '다이어트', '식', '건해초', '두부', '통깨', '다이어트', '식품', '신랑', '건강', '맛', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
41,40,초록의 오이컵 새우샐러드,"상큼하고 깔끔하게 즐길수 있는 새우샐러드예요. 요구르트드레싱을 오이로 만든 컵에 따로 담아서 새우를 곁들여 냈지요. 칵테일새우는 오랜만에 구입해 봤는데, 샐러드에는 칵테일새우가 잘 어울리는것 같아요. 냉장고에 두고 시원하게 해서 먹으면 더 맛난 새우샐러드~ 소개해 드릴께요.",[재료] 칵테일새우  12~14마리 오이  1개 문질러 씻을 굵은소금  적당량 가는소금  약간 [양념] 플레인요구르트  200cc 오이  1/2개 올리브오일  1/2Ts 사과식초  1Ts 다진마늘  1/2Ts 소금  1/2Ts 설탕  1Ts 홀그레인 머스터드  1Ts,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/c1c9a95e1a4d02f21d82de194eef44b31_m.jpg,"['칵테일새우', '오이', '문질러', '씻을', '굵은소금', '적당량', '가는소금', '약간']","['초록', '오이', '컵', '새우', '샐러드', '새우', '샐러드', '요구르트', '드레싱', '오이', '컵', '새우', '칵테일', '새우', '오랜만', '구입', '샐러드', '칵테일', '새우', '냉장고', '새우', '샐러드', '소개', '칵테일새우', '오이', '문질러', '씻을', '굵은소금', '적당량', '가는소금', '약간', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
42,41,향긋한 두릅전 만들기,향긋하고 쌉쌀한 두릅전 소개해요.,[재료] 두릅  부침가루 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/29/0540e63256412fe9733a933b09a303bb1_m.jpg,"['두릅', '부침가루']","['두릅', '전', '두릅', '소개', '두릅', '부침가루', '쌉싸름', '맛', '아이', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
43,42,사찰요리 - 유자청 소스를 곁들인 우엉찹쌀구이,"사찰요리의 대명사, 반찬으로도 좋지만 군것질 거리로도 좋은 우엉찹쌀구이 레시피",[재료] 우엉  3뿌리 찹쌀가루  1/2컵 식용유  적당량 [양념] 유자청  1큰술 물  1큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/a5e2e41291d18304f474e7ae492295211_m.jpg,"['우엉', '찹쌀가루', '식용유', '적당량']","['사찰', '유자청', '소스', '우엉', '찹쌀', '구이', '사찰', '대명사', '반찬', '군것질', '거리', '우엉', '찹쌀', '구이', '우엉', '찹쌀가루', '식용유', '적당량', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
44,43,오븐에 구운 달걀아보카도 구이,고소하고 짭조름한 달걀아보카도 구이,[재료] 아보카도  1/2개 식빵  1조각 달걀  1개 호두  3-4조각 건크랜베리  약간 [양념] 허브소금  약간,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/14/c4378af1843ec43916af7b514b8115401_m.jpg,"['아보카도', '식빵', '달걀', '호두', '건크랜베리', '약간']","['오븐', '달걀', '아보카도', '구이', '짭조름', '달걀', '아보카도', '구이', '아보카도', '식빵', '달걀', '호두', '건크랜베리', '약간', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
45,44,아스파라거스 냉국,아스파라거스로 만드는 이색냉국 만드는 법입니다.,[재료] 아스파가거스 12개 실파  2대 다진마늘  1/2작은술 청양고추  1개 육수  3컵 [양념] 식초  3큰술 매실액  3큰술 액젓  1큰술 소금  1.5작은술 깨소금  약간,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/01/185c51ecbbfa644ba87da121899878381_m.jpg,"['아스파가거스', '실파', '다진마늘', '청양고추', '육수']","['아스파라거스', '냉국', '아스파라거스', '이색', '냉국', '법', '아스파가거스', '실파', '다진마늘', '청양고추', '육수', '저칼로리 다이어트', '저칼로리 다이어트']"
46,600,아스파라거스 냉국,아스파라거스로 만드는 이색냉국 만드는 법입니다.,[재료] 아스파가거스 12개 실파  2대 다진마늘  1/2작은술 청양고추  1개 육수  3컵 [양념] 식초  3큰술 매실액  3큰술 액젓  1큰술 소금  1.5작은술 깨소금  약간,혈당조절,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/01/185c51ecbbfa644ba87da121899878381_m.jpg,"['아스파가거스', '실파', '다진마늘', '청양고추', '육수']","['아스파라거스', '냉국', '아스파라거스', '이색', '냉국', '법', '아스파가거스', '실파', '다진마늘', '청양고추', '육수', '혈당조절', '혈당조절']"
47,45,관자스테이크,발사믹소스로 맛을 낸 새콤달콤 관자스테이크,[재료] 관자  허브솔트  맛술  파슬리가루  발사믹식초  양파  파프리카  올리브유  설탕  훈제연어  식초  소금  양송이버섯  치즈 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/20/e096c3312dc9210c7af388a1ab0b33c91_m.jpg,"['관자', '허브솔트', '맛술', '파슬리가루', '발사믹식초', '양파', '파프리카', '올리브유', '설탕', '훈제연어', '식초', '소금', '양송이버섯', '치즈']","['관자', '스테이크', '발사믹', '소스', '맛', '관자', '스테이크', '관자', '허브솔트', '맛술', '파슬리가루', '발사믹식초', '양파', '파프리카', '올리브유', '설탕', '훈제연어', '식초', '소금', '양송이버섯', '치즈', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
48,46,홈메이드 토마토쨈,집에서 만들어 먹는 상큼한 토마토 쨈입니다.,[재료] 토마토  7개 설탕  14큰술,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/14/76b344a5ba8560fcf41ecf21be737baa1_m.jpg,"['토마토', '설탕']","['홈', '메이드', '토마토', '쨈', '집', '토마토', '쨈', '토마토', '설탕', '토마토', '고민', '쨈', '시간', '소금', '식초', '시', '중', '건강', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
49,47,"참치타르타르, 채소비네그레트",샐러드부케를 곁들인 참치타르타르와 채소비네그레트,[재료] 냉동 참치  80g 양파  1/8개 그린올리브  2개 케이퍼  5개 올리브오일  25ml 레몬  1/4개 핫소스  5ml 처빌 2줄기 꽃소금  5g 흰후추가루  3g 차이브  5줄기 롤라로사  2잎 그린 치커리  2줄기 붉은색 파프리카  1/4개 노란색 파프리카  1/8개 오이  1/10개 파슬리  1줄기 딜  3줄기 식초  10ml [조리도구] 테이블스푼 2개 [양념] 레몬즙  소금  흰후추  올리브오일 ,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/03/5cb4dc9c892457846e1c44d81985c2671_m.jpg,"['냉동', '참치', '양파', '그린올리브', '케이퍼', '올리브오일', '레몬', '핫소스', '처빌', '꽃소금', '흰후추가루', '차이브', '롤라로사', '그린', '치커리', '붉은색', '파프리카', '노란색', '파프리카', '오이', '파슬리', '딜', '식초', '조리도구', '테이블스푼']","['참치', '타르', '타르', '채소비네그레트', '샐러드', '부케', '참치', '타르', '타르', '채소비네그레트', '냉동', '참치', '양파', '그린올리브', '케이퍼', '올리브오일', '레몬', '핫소스', '처빌', '꽃소금', '흰후추가루', '차이브', '롤라로사', '그린', '치커리', '붉은색', '파프리카', '노란색', '파프리카', '오이', '파슬리', '딜', '식초', '조리도구', '테이블스푼', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
50,48,간단하고 건강에 좋은 술안주 - 모시조개찜,숙취에 좋은 모시조개와 아스파라거스를 이용한 간단하고 건강에 좋은 술안주 모시조개찜입니다.,[재료] 모시조개  20개 아스파라거스  4개 [양념] 레몬즙  참기름  1큰술 소금  조금,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/86ed271a726e0b9d68815f9cdfeef2691_m.jpg,"['모시조개', '아스파라거스']","['건강', '술안주', '모시조개', '찜', '숙취', '모시조개', '아스파라거스', '이용', '건강', '술안주', '모시조개', '찜', '모시조개', '아스파라거스', '음식', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트', '저칼로리 다이어트']"
