recipe_name,review_id,posting_time,rating,review_content,category,recipeID
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,64456191,2019-10-09 19:12:49,5,처음 해보고 먹어보는 잣죽인데 고소하고 은은하니 맛있네요 좋은 레시피 감사합니다.,머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,38233888,2020-01-05 10:26:31,5,"쌀을 불리지못해 밥으로 끓였어요
아픈아들이 맛있대요
곁에서 한그릇 얻어먹던? 울남편도
아주 쥑여준다네요 ㅎㅎ",머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,24889917,2020-09-22 10:44:06,5,목 아플때 먹으니 잘 넘어가고 고소하면서 영양도 최고예요.~,머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,35044208,2021-05-23 15:11:51,5,내가 했지만 맛있어요^^,머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,51004696,2018-03-28 11:00:25,5,진짜맛있네요,머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,85588699,2019-11-02 12:33:32,4,"처음 끓였는데 맜있어요. 
소금을 같이 넣러버렸네요. 다음에는 꼭 먹을 때 넣을게요",머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,65322393,2017-03-13 17:31:35,4,종이컵으로 계량해서 만들었는데요 너무 물이라 한컵씩 줄여도좋을것같아요~~,머슬업 다이어트,71
황잣으로 끓인 ~ 잣죽 - 딸에게# /죽끓이는 물의 황금비율,58880824,2017-07-12 08:22:56,4,고소하고 맛있게 잘 먹었습니다~♥,머슬업 다이어트,71
참치깻잎밥전&참치깻잎치즈밥전,3fw1jew6ercyax4hlqmwb3f24tuf,2017-07-04 21:19:11,5,완전 맛있어요!! 참치 때문에 느끼할 줄 알았는데 깻잎이 잡아 주네요. 간을 안 했는데도 딱 좋았구요! 체다치즈랑 궁합이 예술입니다! 좋은 레시피 감사합니다! ^^,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,88593229,2020-03-01 22:02:34,5,"맛있었어요^^
바싹 구우니 누룽지 같은 맛도 나고 
좋네요.
아이도 잘 먹어서 종종 레시피 활용할 것 같아요. 감사합니다!",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,38144586,2020-08-22 20:22:39,5,"깻잎이 들어가서 그런지 참치 특유의 비릿함이나 느끼함이 없고 깔끔 담백하네요.
저는 파프리카가 없어서 양파넣고 했어요.
밥할시간 없는 저녁에 찬밥활용해서 간단하게 남편도 아홉살아들도 저도 맛있게 먹었습니다.
감사합니다.",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,31462039,2020-05-23 20:56:42,5,직접 만들어서 먹어봤더니 간편하고 맛있었어요! 파프리카가 없어서 당근으로 대체했더니 씹히는 식감도 있고 괜찮았어요~ 계란은 2개 넣으니 부서지지 않고 잘 구워졌어요.!!,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,51319502,2019-04-01 13:46:58,5,"식은밥이 요리로 재탄생^^ 밥때문에 더 바삭바삭해요
부침가루 더 넣었어요
레시피 감사합니다",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,66740459,2016-11-18 16:19:02,5,"전 야채참치로만 햇구용
저역시 부셔져서ㅠㅠ 부침가루 투입했담미다 ㅎㅎ
레시피 너무 맛있었습니다 감사합니다",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,96804655,2021-04-18 20:37:47,5,"아이들이 너무 맛있다고 합니다
덕분에 한끼 잘먹었습니다~^^",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,55571305,2017-06-05 08:29:18,5,성공햇어요 맛도좋쿠 성공해서 기분도좋고 엄지척👍,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,81522774,2020-12-31 09:48:32,5,"두번째 해먹어요 :) 
넘 맛있어요 ㅎㅎ 감사합니다~~",머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,35403643,2019-11-11 18:27:24,5,맛 좋아요 파마산 치즈넣었어요,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,64413114,2019-05-19 11:08:46,5,아침식사로 간단하게 굿!,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,41073988,2020-03-03 09:55:05,5,아이고 너무맛있네요,머슬업 다이어트,73
참치깻잎밥전&참치깻잎치즈밥전,30681401,2016-11-08 22:03:35,5,맛있어용!,머슬업 다이어트,73
계란 노른자 터트려 비벼 먹는 또띠아피자,19094514,2018-07-14 15:07:57,4,간단하면서도 멋진 요리입니다!,머슬업 다이어트,74
두부강정 호두조림,80749932,2019-09-22 21:59:06,5,"너무 쉽고 맛잇게 만들었어요~^^
살짝 청량고추 잘게 다져서 넣엇더니 너무 좋더라구요~레시피 짱입니다.",머슬업 다이어트,76
두부강정 호두조림,50192646,2016-12-11 01:13:07,4,간편하고 맛있어요~좋은 레시피 감사해요~~^^,머슬업 다이어트,76
참치 깻잎 쌈밥,60370835,2022-10-27 20:35:17,5,이런요리도 있네요 ㅋㅋ 된장이없어서 쌈장만 넣었는데 괜찮았어요 ㅋㅋ 남편주려고 만들다가 깻잎하나가 찢어져서 먹었는데 맛있어서 두개먹었어요 ㅋㅋㅋㅋㅋ 맛있게 잘해먹었어요,머슬업 다이어트,81
참치 깻잎 쌈밥,14117969,2021-03-25 17:49:49,5,"남자친구 해줬는데 너무 맛있었어요 ㅎㅎ
쌈싸는게 어려웠는데 깻잎 한장으로 한번 감싸고 다른 깻잎으로 한번더 감싸면 안풀어지다라고여~",머슬업 다이어트,81
참치 깻잎 쌈밥,59319360,2017-04-22 21:49:23,5,너무 맛나요..재료를 다넣고 한건 아니지만 울가족들 정말맛나게 먹었어요..근데 쌈싸는게 너무 힘들어서 연러번은 못할듯 합니다ㅋ,머슬업 다이어트,81
참치 깻잎 쌈밥,28617755,2019-11-28 17:22:21,5,너무 맛있게 잘먹었어요ㅎㅎㅎ 밥안에 넣기가 힘들어서 기냥 밥이라 재료랑 다 섞어서 했는데 그래도 맛있었어영ㅎㅎ,머슬업 다이어트,81
참치 깻잎 쌈밥,49999799,2022-10-29 19:10:54,5,청국장과 함께 먹으니 돈주고 사먹는 시골밥상보다 맛있네요 . 감사합니다~~,머슬업 다이어트,81
참치 깻잎 쌈밥,16979925,2020-01-10 16:33:59,5,"요리초보라 더 오래걸렸지만 맛있어요! ~ 도시락 쌀때 정성가득 예쁘고 좋을듯요 ㅎ 집에선 알아서들 싸먹는걸로~ㅋ
깻잎이 두장씩 사용하니 생각보다 많이 필요해요",머슬업 다이어트,81
참치 깻잎 쌈밥,48535852,2017-04-26 10:28:59,5,맛있게 잘 먹었어요,머슬업 다이어트,81
참치 깻잎 쌈밥,52824739,2019-07-13 17:45:24,5,잘 먹었습니다.^^,머슬업 다이어트,81
참치 깻잎 쌈밥,89745181,2017-04-17 20:57:48,5,맛나요,머슬업 다이어트,81
참치 버섯 샐러드,19601295,2022-04-09 14:45:33,5,너무 맛있습니다 느타리버섯 이렇게 샐러드로 해볼생각은 못했었는데요 시원하면서 쫄깃하고 개운한게 재료의 조합이 너무 잘 어우러지는 맛이에요 종종 해먹을것 같아요,머슬업 다이어트,82
참치 버섯 샐러드,40693907,2018-05-23 22:43:15,5,버섯이 남아서 만들었어요. 처음엔 무슨 맛일까 상상이 안 갔는데 잘 어울리는 조합이네요. 건강한 느낌으로 맛있어요.,머슬업 다이어트,82
참치 버섯 샐러드,16924036,2017-10-29 21:33:59,5,"바로 먹으니 참치랑 버섯이 조금 안어울리는거
같았지만 하루 지나니 간이 잘 들어서
다음에 또 맛있게 해 먹을려구요ㅎ",머슬업 다이어트,82
참치 버섯 샐러드,68122635,2016-12-30 04:31:56,5,"느타리 버섯, 참치, 파 이 세가지의 조합이 좋네요!",머슬업 다이어트,82
참치 버섯 샐러드,11673669,2023-05-11 18:42:54,5,담백하고 깔끔한 맛이네요,머슬업 다이어트,82
고등어무조림,51527579,2023-05-22 06:33:07,5,"몇번째 먹는건지 몰라유
너무맛나게 또 잘먹어서 리뷰 또 남기로 왔어여 감사해용",머슬업 다이어트,84
고등어무조림,69263373,2022-08-16 15:04:43,5,"저는 묵은지무와 꽁치캔으로 만들었어요.
묵은지무를 한번 씻어내 깔고 레시피그대로 했어요.
꽁치캔국물그대로사용하고,물을 한컵정도 더 넣어줬어요.
다만 묵은지 국물을 한바퀴 휘두르니 잡내도 더 없어지고 찌개처럼 진짜 맛있게 되었어요^^ 
맛있고,좋은 레시피 감사합니다~~^^
졸이니 진짜 너무 맛있어요",머슬업 다이어트,84
고등어무조림,30244106,2023-09-04 15:00:51,5,멸치다시마육수에 올리고당빼고 양념했더니 입맛에 딱 맞아요 너무 맛있어요 ㅎㅎ 감사합니다!,머슬업 다이어트,84
고등어무조림,61553487,2021-12-15 12:59:27,5,레시피대로 하니 너무 맛있어요. 가족들도 다들 맛있다고 칭찬합니다. 감사합니다. 밑바닥에 깔려 졸여진 무가 별미입니다^^ㆍ,머슬업 다이어트,84
고등어무조림,56987065,2021-03-12 18:47:06,5,"전에 실패한적이 있어서 고민했는데
고민을 왜했나 싶을 정도로 너무 맛있어요
ㅠㅠㅠㅠㅠ",머슬업 다이어트,84
고등어무조림,95163486,2021-04-19 21:18:22,5,"청양고추 넣고 조렸는데, 윤기있게 조려졌어요. 식구들 모두 맛있게 먹었어요. 저도 처음으로 고등어조림을 맛있게 해서 깜짝 놀랬어요.",머슬업 다이어트,84
고등어무조림,24251210,2023-11-16 20:07:50,5,"요 레시피에 설탕 반스푼/생강반스푼 추가했을
뿐인데 너무 맛있었어요
강력 추천하는 레시피입니다.",머슬업 다이어트,84
고등어무조림,41677883,2020-09-13 09:56:38,5,레시피대로 만들어 먹었는데 넘 맛있어요.김치 안넣어도 맛있다니~~우와~~!! 감사해요!!,머슬업 다이어트,84
고등어무조림,94103776,2021-05-12 09:40:02,5,"비주얼 폭발이예요 !! ^----^ 
물은 얼마나 넣어야하는지 안써있는 레시피들도 종종 있는데 물 양까지 딱 알려주셔서 너무 좋았어요~",머슬업 다이어트,84
고등어무조림,78657653,2022-01-19 19:25:15,5,고등어무조림 처음해봤는데 너무 맛있어요. 무 조리는 시간이 생각보다 오래걸려서 계속 물 추가해 가며 졸였어요.,머슬업 다이어트,84
고등어무조림,lovelena77,2019-10-26 15:20:17,5,"정말 맛있어요!
양념도 간단해서 과연.. 맛있을까? 했는데
다 졸여지기전부터 맛있네요ㅎㅎ
신랑이 밥 2공기 뚝딱 했답니다^^",머슬업 다이어트,84
고등어무조림,47854591,2021-02-12 13:11:45,5,진짜 맛있어요! 고등어 통조림으로 했는데 다음번엔 생고등어로 해보려구요!,머슬업 다이어트,84
고등어무조림,69632349,2023-03-24 20:49:16,5,"처음 해 봤는데 맛있게 잘 됐어요 
덕분에 저녁 맛있게 먹었습니다
감사합니다^^",머슬업 다이어트,84
고등어무조림,68468337,2021-01-18 13:50:21,5,조금달앗어요.양파를 낳어서 매실과 올리고당 1스푼씩만 넣어서 해야것어요~^^,머슬업 다이어트,84
고등어무조림,56590886,2019-12-06 16:17:35,5,"태어나서고등어조림요리를처음해봤어요^^칭찬받았어요~레시피엄지척입니다~제가먹어봐도맛있더라구요~ㅋ넘감사드립니다~꾸벅:D
(저는고등어두마리에양념도두배로한사진입니다~국물쫄일수록더맛있었어요~무우가입안에서그냥녹아서넘좋았어요)",머슬업 다이어트,84
고등어무조림,36531432,2023-11-06 21:19:47,5,"고등어무조림은 이 레시피대로 합니당ㅎㅎ
저는 무는 두껍지않게 썰어서했더니 잘 익었습니다 ㅎㅎ
고등어 2마리로해서 양념은 2배 양으로 했는데 
양념이 가게에서 먹는것 마냥 넘나 맛있었어요 ㅎㅎ",머슬업 다이어트,84
고등어무조림,32285365,2020-02-18 23:25:12,5,"무가득넣고 고등어는 두마리넣고 두부도 넣어서 두배로 양념했어요! 
약간 심심한거같아서 레시피양념에서 1/2반씩 따로간해서 중간에 넣어줫구용 물도 맹물말고 다시마물로사용해봐써여~ 진짜 ㅠㅠ밥도둑이네요....너무맛잇어요 스크랩해두고 자주사와해먹어야겟어요^^!",머슬업 다이어트,84
고등어무조림,98079581,2018-06-05 23:00:40,5,첨 끓여봤는데 정말 맛있었네요^^ 감사합니다 칭찬 제대로 들었어요 ㅎㅎ 강추해요,머슬업 다이어트,84
고등어무조림,80416689,2020-06-29 11:20:03,5,직접 양념장 해서 만들어 봤습니다. 제가 찾던 바로 그맛이더군요. 굿~!!굿~!!입니다.,머슬업 다이어트,84
고등어무조림,85634762,2020-02-05 11:47:58,5,"제 생에 처음 고등어조림햇어요. 진짜!! 너무너무 맛있어요!!!
신랑이 남아있는 국물에 밥까지 비벼먹을정도에요 ㅎㅎㅎㅎ",머슬업 다이어트,84
고등어무조림,12282907,2022-01-04 18:55:51,5,"너무맛있어요 저는 고구마줄기랑 무깔고했는데 간이쏙쏙
잘먹었습니당 감사해요",머슬업 다이어트,84
고등어무조림,43454499,2023-11-14 20:05:49,5,완전 베리굿… 남편이 아주 맛잇게 먹어줬어요 ㅎㅎ 6개월된 신혼부부인데 신혼상에 기가막히네요!! 저는 두부도 같이 넣어줬는데 진짜 소스가 베리굿입니다! 맛잇게 잘만들어 먹었습니다!!감사해요,머슬업 다이어트,84
고등어무조림,81382274,2022-07-20 14:39:15,5,"격리기간동안 잘해먹엇어요
무가없어서 고구마넣어먹엇는데
괜찮앗어영

좋은 레시피 공유해 주셔서 감사합니다
남편이 고기보다 맛있었대요",머슬업 다이어트,84
고등어무조림,77170431,2017-05-17 20:17:11,5,"맛있게 잘먹었어요^^ 비린내도 안나구요 ㅎㅎㅎ

부추도 추가해서 넣었어요 ㅎㅎㅎ",머슬업 다이어트,84
고등어무조림,14967679,2023-01-18 20:54:08,5,와 뭐죠 진짜 맛있어요. 앞으로 이 레시피로 갑니다! 집에 매실이 떨어져서 빼고 설탕을 조금 더 넣고 했는데도 너무 맛있네용 다음엔 매실 넣어서 해봐야겠어요!!!! 진짜 최고!,머슬업 다이어트,84
고등어무조림,66493124,2023-11-13 00:05:19,5,올리고당이 없어 설탕 1큰술로 대체했고 나머지는 레시피대로 했는데... 너무 맛있네요... 감사합니다~~,머슬업 다이어트,84
고등어무조림,55821684,2021-08-20 09:49:59,5,맛있게 잘 먹었습니다. 남편이 점심에 사먹는 고등어조림보다 더 맛있대요!,머슬업 다이어트,84
고등어무조림,52163956,2020-11-14 18:41:03,5,잘 먹었습니다. 어린 아이들이랑 먹을거라서 고추장 빼고 고춧가루만 넣어도 맛있어요.,머슬업 다이어트,84
고등어무조림,64270947,2020-11-19 17:24:56,5,맛있어요~~양파넣었더니 물이많아 좀적게넣구 매실액은없어서 레몬즙만 몇방울넣었어요ㅎ,머슬업 다이어트,84
고등어무조림,97343362,2020-05-12 17:57:53,5,"남편해줬는데, 사먹는것보다 더 맛있다네요ㅎㅎ
금요일저녁에해먹고 일요일아침에도 해서 맛있게 먹었어요ㅎㅎ 무가 좀 타긴했지만 
포슬포슬하니 꿀맛이에요ㅎㅎㅎㅎ 
또해먹으려구요~~
쉽고 좋은레시피 감사합니다♡",머슬업 다이어트,84
고등어무조림,90765257,2018-07-28 00:29:44,5,"덕분에 맛있게 잘 먹었습니다!
무는 적혀있는 것 보다 많이 넣어도 좋을 것 같아요!",머슬업 다이어트,84
고등어무조림,71347068,2024-01-27 09:32:00,5,"이거 레시피 진짜 최고입니다
미원 조금 넣고 다시다 조금 넣으니
파는거보다 더 맛있습니다
진짜 역대급 레시피입니다
복받으세요 제발 !!! 글쓴님",머슬업 다이어트,84
고등어무조림,85565023,2020-02-23 13:11:51,5,존맛 양념 적을까봐 조금 더하고 무좀 많이 넣었는데 존맛요 먹다 맜잇어서 통곡햇어요,머슬업 다이어트,84
고등어무조림,91968658,2022-10-21 20:54:39,5,소스가 미쳤어요… 고등어 비린내도 안나고 무도 양념 잘베었고 넘 맛있게 먹었어요 감동 ㅠㅠㅠㅠㅠ,머슬업 다이어트,84
