recipeID,recipe_name,summary,ingredient_name,full_step,category,image_link
23,노버터 두부쿠키 만들기,고소하고 맛있는 두부 크래커 만들기,[재료] 포도씨유  50g 두부  1/2모 박력분  110g 베이킹파우더  7g 흑임자  15g [양념] 설탕  60g 소금  1T,먼저 포도씨유에 설탕을 넣고 잘 녹도록 저어주세요. 두부는 거즈나 면보에 꼭짜서 준비해주세요. 저는 꼭 짠 뒤 렌지에 4~5분 더 돌려 물기를 좀더 날려주었어요. 두부도 함께 잘 저어 주신 다음 박력분과 베이킹파우더 그리고 소금을 체에 친 다음 볼에 넣어주세요. 이어 흑임자도 넣어 주시구요. 주걱을 세워 #자를 몇번 그려주면 반죽이 잘 섞여진답니다. 잘 섞여 한덩어리가 된 반죽에 덧밀가루를 뿌려 밀대로 얇게 펴주세요. 요렇게 얇게 밀어 주신 다음 네모가 되게 만들어주시고 스크래퍼로 일정한 크기로 잘라 포크로 콕콕 찍어 주세요. 160도 정도 되는 오븐에 15분~20분 정도 구워주면 두부쿠키가 완성됩니다 .오븐,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/20/8ea5ee0e4873359fcda421a865a5e39d1_m.jpg
24,감태국,시원한 바다향이 나는 감태국입니다.,[재료] 김(감태)  1타래 생굴  200g 물  1500ml [양념] 다진마늘  1/2큰술 청주  1큰술 국간장  2큰술 볶음소금  1/2큰술,"먼저 찬물에 마른 다시마 2조각을 넣고 1-2시간 정도 우려내는데 뚜껑을 닫고 방치해두시면 됩니다. 감태를 준비하시구요. 꽃소금 한 큰술에 찬물을 붓고 감태를 두세번 헹궈줍니다. 물기를 제거해주시구요. 가위로 먹기 좋게 잘라서 국에 넣어주면 좋답니다. 무조각을 강판에 갈아준 후 물 반컵을 넣어 섞어줍니다. 여기에 굴을 넣고 가볍게 섞어줍니다. 그러면 이물질들이 나오고요. 그런 다음 엷은 소금물에서 두세번 정도 헹궈줍니다. 체에 받쳐 물기를 제거해줍니다. 다시마가 불려지면 5분만 끓여줍니다. 다시마는 오래 끓이면 진액이 나와서 국물이 탁해진답니다. 건진 다시마는 버리지 마세요. 끓은 다시마 육수에 감태와 굴을 거의 동시에 넣어줍니다.5-10분 정도 끓인 다음 다진 마늘 반 큰술과 국간장 2큰술, 볶은 소금 반큰술, 청주 1큰술을 넣어 완성합니다. 거품은 걷어내주시구요.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/07/7f84a9a6e2399ff69c0d0f4af1e691701_m.jpg
25,미역줄기볶음 - 간단한 밑반찬 만들기,임산부에게 좋은 미역으로 간단한 밑반찬 미역줄기볶음을 만들어보세요.,[재료] 염장미역줄기  300g 양파  1/4개 홍고추  1개 당근  1/4개 [양념] 들기름  2큰술 식용유  1큰술 양념 소금  1/2작은술 다진마늘  1작은술 굴소스  1+1/2작은술 참기름  1작은술,염장미역줄긴는 볼에 담고 물을 부어 바락바락 주물러서 깨끗이 씻어 주세요. 물에 여러번 헹궈 소금기를 제거한 후 미역에 물이 잠기도록 부어 1시간 이상 담가 짠맛을 없애 주세요. 양파와 당근은 가늘게 채 썰어 주세요. 홍고추는 길게 반으로 자른 후 물에 씻어 씨를 제가한 후 4cm 길이로 가늘게 채 썰어 주세요. 짠맛이 제거된 미역줄기는 물기를 꼭 짠 후 5cm 길이로 잘라 주세요. 팬을 센불에 달군 후 들기름 2큰술과 식용유 1큰술을 넣고 미역줄기를 넣고 볶아 주세요. 양파와 다진마늘을 넣고 중약불로 줄여 살짝 볶아 주세요. 당근과 홍고추를 넣고 볶다가 양념을 넣고 1-2분 정도 볶아 주세요. 미역줄기에 남아 있는 간의 정도에 따라 소금의 양을 조절해 주시면 됩니다. 미역줄기볶음은 2가지 팁만 지키면 맛있게 볶을 수 있답니다. 염장미역줄기는 소금을 제거하고 물에 1시간 이상 담아 두어야 짠맛이 제거됩니다. 볶을 때에는 팬을 센불로 달구어 기름을 넉넉하게 두른 후 볶아야 비린내가 줄어 듭니다.,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/02/a607262b06bc4fc54d40e20a3a384f411_m.jpg
26,시원한 우무냉국 만들기,쉽고 간단한 우무냉국 만들기 알려드립니다.,[재료] 우무채  250g 오이  1/4개 상추  4장 냉면육수  1/2봉지 소금  약간 [양념] 간장  1T 설탕  1T 다진마늘  1t 고춧가루  1t 식초  1t 깨소금  약간 청양고추  1개 대파다진것  약간,우무채는 물에 잘 헹궈 물기를 제거하고 소금을 약간 넣어 버무려 둡니다. 오이와 상추는 잘게 썰어둡니다. 양념장을 섞어 둡니다. 우무채위에 오이와 상추를 올리고 육수를 1/2정도 붓고 양념장을 올려주면 완성입니다.,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/41c4e8460b537014d6c2c1195064745c_m.jpg
27,우무비빔국수-여름철 다이어트 야식..,"포만감은 물론이며 변비와 다이어트에도 좋은

우무비빔국수 소개해드립니다.",[재료] 우무  160g 오이  1/5개 홍파프리카  약간 노랑파프리카  약간 [양념] 다진마늘  1/4숟갈 설탕  1/2숟갈 식초  1/2숟갈 생강술  1숟갈 매실액  1/2숟갈 간장  1/2숟갈 고추장  1+1/2숟갈 올리고당  1/2숟갈,우무는 체에 받쳐 흐르는 물에 살짝 헹군후 물기를 빼줍니다. 오이와 파프리카는 채썰어 줍니다. 분량의 양념을 섞어 양념장을 만들어 줍니다. 볼에 물기를 뺀 우무와 채소를 담아줍니다. 양념장을 조금씩 넣어가며 살살 비벼내면 완성입니다.,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/98e5682db0c5e01c3440a1eab3074b191_m.jpg
28,미역귀 반찬 만들기,변비에 좋은 식이섬유도 풍부하게 들어있는 미역귀,[재료] 미역귀  [양념] 고추장  1스푼 고춧가루  1스푼 물엿  2스푼 깨소금  약간 참기름  약간,"미역귀는 2분정도 찜통에서 쩌내면 끈적끈적한 것도 없어지고 식감도 참 좋다네요. 딱딱한 미역귀가 요리하기도 참 편리해 진대요. 고춧가루, 고추장, 물엿, 깨소금, 참기름만 넣으면 양념장 완성! 양념장을 팍팍 버무려 주세요. 이때 간장을 넣지 않아도 된답니다. 미역귀자체가 짭쪼름하기 때문에 고추장의 간으로도 충분히 부드러운 미역귀요리를 할 수가 있어요.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/06/33b48b6478e0573202354dfecfa4fa801_m.jpg
29,연잎밥 만드는법,경상도 시누이 집에 놀러 갔는데 정원에 연꽃이 예쁘게 피었길래 꽃구경 실컷 하고 연잎 2장 잘라와서 연잎밥을 만들어 먹었어요! 은은한 향이 정말 좋았던 연잎밥을 소개해요~~ 찰밥을 연잎에 싸서 푹 쩌서 먹는 게 연잎밥인데 만드는 방법에 비해 맛이 너무 차지고 맛있어서 모두가 좋아하는 연잎밥이랍니다.,[재료] 연잎  2장 찹쌀  2+1/2컵 멥쌀  1컵 팥  조금 강낭콩  조금 잡곡  조금 밤  조금 대추  조금 [양념] 소금  조금,"찹쌀, 멥쌀에 소금을 조금 넣고 고슬고슬하게 밥을 지어요 밤과 대추도 준비해요 밥에 밤과 대추를 넣고 고루 섞어준 뒤 연잎 위에 올려요 밥을 올린 연잎을 접어 줍니다 이렇게요~~ 김이 오른 찜 솥에 15 ~ 20 분 정도 쩌줍니다.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/01/646b3b11e4e3ec4628455146bfcd48fe1_m.jpg
30,머위대볶음 만들기,어제 시댁에 갔다가 시어머님이 좀 이르지만 가져가라며 머위대를 잘라주셨어요. 머위대를 삶아서 껍질을 벗겨야 하는데 손이 물이 들어서 기피하는 메뉴 중 하나~ 그래두 딸아이가 좋아하니 받아와서 고소한 반찬으로 만들었답니다~,[재료] 머위대  [양념] 들깨가루  들기름  마늘  국간장  마늘  통깨 ,"머위대가 아직 가늘지요? 조금 더 있어야 한다고 하시더라구요. 끓는 물에 소금을 넣고 머뮈대를 삶아요. 삶아진 머위대를 찬물에 좀 담궜다가 껍질을 벗겼어요. 껍질을 벗기니 뽀얀 속살이 나와요. 껍질을 벗기면서 길이를 잘라서 먹기 좋은 크기에요. 다소 긴 것은 잘라주면 되구요. 팬에 들기름을 두르고 머위대를 볶다가 마늘과 국간장, 소금 넣고 볶아줘요. 물을 잘박하게 붓고 한소큼 끓여주구요. 들깨가루를 넣어서 잘 볶아줘요. 들깨가 들어가면 약간 짭짤한 맛이 나서 간은 맨 나중에 맞추는게 좋아요. 뽀안 들깨 국물도 맛난게 들깨가 시간이 갈수록 불어서 나중에 국물이 온데간데 없더라구요. 약간 사각거리면서 설컹하는게 머위대의 맛이에요. 부드러운게 좋다면 팬에 볶다가 물을 넉넉히 넣고 뚜껑을 덮은 후 좀 끓여주심 완성!",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/04/29b12201b5649b96ec4a95bcaa701ad41_m.jpg
31,고구마말랭이 샐러드,아삭한 야채와 고구마말랭이의 환상 궁합~ 고구마말행이 샐러드 만드는 법을 소개합니다!,[재료] 고구마말랭이  각종야채  원하는소스,고구마 말랭이로 샐러드 야채와 견과류를 넣어서 샐러드로 만들어보았어요. 소스는 원하시는 소스를 뿌리시면 됩니다. 저는 오리엔탈드레싱을 뿌렸습니다. 샐러드에 탄수화물이 부족하므로 고구마말랭이를 같이 넣어주었는데 포만감도 생기고 고구마말랭이의 단맛이 샐러드와 참 잘어울려요.,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/15/f28e8ff15a9a82fc3a1dc9a0ff5f9f1d1_m.jpg
32,맛이 담백한 비름나물무침,간이 담백하게 비름나물을 무치는 방법입니다.,[재료] 비름나물  150g [양념] 국간장  1/2작은술 구운 천일염  3꼬집 매실청  1큰술 쪽파  1줄기 다진마늘  1작은술 참기름  1/2큰술 통깨  1작은술,"비름나물은 억센줄기는 골라냅니다. 찬물에 5-10분 정도 담가서 이물질을 제거하고 세번 정도 헹궈서 체에 받쳐둡니다. 2리터의 끓는 물에 소금 1큰술을 넣고 비름나물을 데쳐줍니다. 소금은 비름나물의 색을 더욱 파랗게 해줍니다. 찬물에 여러번 헹궈 물기를 꼭 짜줍니다. 쪽파 1줄기를 곱게 잘라주시구요. 다진 마늘 1작은술을 준비합니다. 국간장 반작은술, 매실청 1큰술, 구운 천일염 3꼬집, 참기름 반큰술, 통깨 1작은술을 고루 섞어줍니다. 비름나물은 먹기좋게 3등분 하고 양념장을 넣어줍니다. 간이 베이도록 고루 무쳐주면 완성.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/aa7551d636981367943a0a8f0d4d4efb1_m.jpg
33,표고버섯 들깨야채볶음 만드는 법,표고버섯에 야채를 넣고 들깨가루로 고소하게 만든 반찬입니다.,[재료] 표고버섯  호박  양파  [양념] 들깨가루  식용유  소금  약간,"양파는 먹기좋게 썰어줍니다. 애호박도 먹기좋게 썰어 준비합니다. 표고 버섯 또한 먹기 좋은 크기로 잘라 주시면 되구요. 잘 달궈진 후라이팬에 식용유를 두르고 준비된 양파,호박, 표고버섯을 넣고 볶아 주시면 돼요. 어느정도 버섯과 야채가 익기 시작하면 약간의 소금을 넣어 간을 맞춰 주시면 돼요. 표고버섯과 야채가 잘 볶아지면 들깨가루를 넣어 골고구 들깨 가루가 섞이도록 잘 볶아 주시면 돼요. 깨를 넣어 마무리 해주시면 돼돼요.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/27/06d69224cd5eecb357d1cf5afa50c4931_m.jpg
34,별미 미역줄기잡채,국민반찬 미역줄기로 맛있는 미역줄기 잡채만들기,[재료] 미역줄기  당면  어묵  양파  당근  마늘  [양념] 고추기름  (or식용유) 간장  소금  후추  들기름  깨 ,"염장 미역줄기는 물에 여러번 헹궈 소금을 제거한 뒤 찬물에 담가 염분을 제거해 주어요. 중간에 1번 정도 조물조물한 뒤 물을 갈아주셔요. 20~30여분 후 미역줄기 조금 잘라 간을 보아 적당하면 체에 받쳐 물기 제거해요. 파, 당근, 어묵은 채썰고 당면을 넣으실 거면 이때 찬물에 담가 불려요. 어묵은 끓는 물로 샤워하고 당면도 끓는 물에 삶아주어요. 모든 재료 준비가 끝났으면 달군 팬에 고추기름이나 식용유두르고 마늘을 넣어 볶다가 향이 나면 양파를 넣어 볶아요 소금간 약하게 해주셔요. 당근과 어묵을 넣어 볶다가 당면을 넣고 간장, 들기름, 후춧가루 뿌려 볶아요. 볶아진 재료는 잠시 덜어놓고 다시 고추기름에 마늘볶다가 적당한 길이로 자른 미역줄기를 볶아요. 미역줄기가 간 할 필요없을 정도인데 간을 해야하는 위의 재료들과 같이 볶으면 안되기에 따로 볶아줬어요. 마지막으로 볶아 덜어놓은 재료넣어 잘 섞으며 볶다가 들기름, 깨로 마무리해요 간이 부족하다 싶으시면 미역줄기엔 소금으로 하시는 것이 좋아요.",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/01/7d7a6350475a04a970fb93fa319c42791_m.jpg
35,쌈다시마 무침 만들기,쫄깃한 식감과 향이 좋은 쌈다시마 무침,[재료] 쌈다시마  220g 빨강파프리카  1/3개 주황파프리카  1/3개 양파  1/2개 물  적당량 [양념] 고추장  2큰술 고춧가루  1작은술 매실액  2큰술 올리고당  1큰술 식초  1큰술 다진파  1/2큰술 다진마늘  1/2큰술 통깨  1작은술,"염장다시마는 찬물에 20분 정도 담가서 짠맛을 빼주세요. 분량의 양념재료 고추장, 고춧가루, 매실액, 올리고당, 식초, 다진 파, 다진 마늘을 넣고 골고루 섞어주세요. 통깨는 마지막에 넣으려고 넣지 않았습니다. 양념은 쌈다시마의 짠맛을 제거하는 동안에 준비하면 되겠지요. 끓는 물에 짠맛을 뺀 쌈다시마를 넣고 살짝 데쳐 찬물에 헹구어 물기를 빼고, 먹기 좋은 크기로 채 썰어주세요. 빨강.주황색 파프리카는 흐르는 물에 씻은 후 채 썰어주세요. 파프리카는 비타민 C가 감귤보다 풍부합니다. 양파는 껍질을 제거하고 흐르는 물에 씻은 후 채 썰어주세요. 쌈다시마, 파프라카, 양파를 볼에 담고 양념을 넣어 간이 골고루 배도록 조물조물 버무려주세요. 통깨를 넣어 다시 한번 버무리고 접시에 담아내면 완성~",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/5f7acd186f6f853bac508b82374703921_m.jpg
36,매생이굴국,철분과 칼슘 요오드같은 무기염류가 풍부하고 비타민A와 비타민C가 많이 포함되있어 모두에게 필요한 식재료,[재료] 매생이  적당량 굴  1봉지 소금  참기름  마늘  청주  생강즙 ,굴은 옅은소금물에 흔들듯이 가볍게 씻어주고 손끝 감각으로 굴껍질을 제거해주시면 좋아요~ 매생이하고 참기름하고 잘어울리는 궁합이라고해서 굴을 참기름에 살짝 볶아보았어요~ 굴이 탱글탱글 볶아지면~ 생수나 육수를 부어주세요~ 전 홍합육수가 있어서 넣어주었네요~ 물이 끓으면 매생이를 넣어주세요~ 소금으로 간을해주시구요~ 매생이는 너무 오래 끓이시면 녹아서 없어진다 하네요~ 한번 우르르 끓으며 불을 꺼주세요~,저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/5972631b9e3bd3200bc86a83d0a5d1ae1_m.JPG
37,다이어트에 좋은 크레페,채소를 듬뿍넣고 계란도 넣어 기초 식품군이 골고루 들어 있어 다이어트에도 좋은 간식으로 크레페를 만들어보세요.,[재료] 양상추  1/2통 오이피클  3개 양파  1/4개 쇠고기  150g 부침용 기름 씨겨자  (or허니머스타드) [쇠고기 양념] 간장  1큰술 설탕  0.5큰술 참기름  약간 후추약간  [반죽] 밀가루  150g 계란  2개 우유  1200cc 소금  0.5작은술 버터 1큰술 (또는 다른오일),"밀가루는 강력분으로 쓰는것이 좋은데 중력분도 좋아요. 밀가루 채에 쳐준다음 계란과 우유, 소금을 넣어 잘 풀어 줍니다, 거품기로 마구 휘저어 주어도 좋아요, 멍울 없이 잘 풀어지지 않으면 채에 한번 받치는것도 좋구요, 그리고 마지막에 버터를 녹여서 섞어 줍니다, 맛을 좋게 하려면 버터를 넣어주시구요, 맛보다는 건강을 생각한다면 질좋은 오일을 넣어 주세요, 전 올리타리아 쌀눈유를 넣어 주었습니다, 만든 반죽은 바로 부치는 것보다 냉장고에서 한동안 휴지 시키는것이 더 잘 부쳐지고 찢어지지 않는답니다, 휴지시킨 반죽으로 크레페를 부쳐 줍니다, 기름 두른 팬에 크레페를 붓고 팬을 들어 살살 돌려주거나 아님 국자로 살살 돌려주면서 넓고 얇게 펴줍니다, 표면이 거의 다 익을때쯤 뒤집어 잠깐더 익혀준다음에 꺼내어 식혀 줍니다, 준비한 재료 넉넉하게 올려준다음 씨겨자나 머스타드를 뿌려준뒤 꼼꼼하게 잘 말아 줍니다,",저칼로리 다이어트,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/13/fe5bfb76cbe6f3cd0e1bb95c2eda4cc01_m.jpg
